CERES - EBAFTOA42 Data
Parameter: Incoming Solar Flux (W m-2)
Time Range: September - 2023
Time Resolution: MON
Selected Region: [-90,0 to 90,360]
Valid Range: 0 - 800
Satellite: -

Latitude  Longitude  Data
-72.5     214.5     101.9
-72.5     215.5     101.9
-72.5     216.5     101.9
-72.5     217.5     101.9
-72.5     218.5     101.9
-72.5     219.5     101.9
-72.5     220.5     102.0
-72.5     221.5     102.0
-72.5     222.5     102.0
-72.5     223.5     102.0
-72.5     224.5     102.0
-72.5     225.5     102.0
-72.5     226.5     102.0
-72.5     227.5     102.0
-72.5     228.5     102.1
-72.5     229.5     102.1
-72.5     230.5     102.1
-72.5     231.5     102.1
-72.5     232.5     102.1
-72.5     233.5     102.1
-72.5     234.5     102.1
-72.5     235.5     102.1
-72.5     236.5     102.2
-72.5     237.5     102.2
-72.5     238.5     102.2
-72.5     239.5     102.2
-72.5     240.5     102.2
-72.5     241.5     102.2
-72.5     242.5     102.2
-72.5     243.5     102.2
-72.5     244.5     102.2
-72.5     245.5     102.2
-72.5     246.5     102.2
-72.5     247.5     102.2
-72.5     248.5     102.3
-72.5     249.5     102.3
-72.5     250.5     102.3
-72.5     251.5     102.3
-72.5     252.5     102.3
-72.5     253.5     102.3
-72.5     254.5     102.3
-72.5     255.5     102.3
-72.5     256.5     102.3
-72.5     257.5     102.3
-72.5     258.5     102.3
-72.5     259.5     102.3
-72.5     260.5     102.3
-72.5     261.5     102.3
-72.5     262.5     102.3
-72.5     263.5     102.3
-72.5     264.5     102.3
-72.5     265.5     102.3
-72.5     266.5     102.3
-72.5     267.5     102.3
-72.5     268.5     102.3
-72.5     269.5     102.3
-72.5     270.5     102.3
-72.5     271.5     102.3
-72.5     272.5     102.3
-72.5     273.5     102.3
-72.5     274.5     102.3
-72.5     275.5     102.3
-72.5     276.5     102.2
-72.5     277.5     102.2
-72.5     278.5     102.2
-72.5     279.5     102.2
-72.5     280.5     102.2
-72.5     281.5     102.2
-72.5     282.5     102.2
-72.5     283.5     102.2
-72.5     284.5     102.2
-72.5     285.5     102.2
-72.5     286.5     102.2
-72.5     287.5     102.2
-72.5     288.5     102.1
-72.5     289.5     102.1
-72.5     290.5     102.1
-72.5     291.5     102.1
-72.5     292.5     102.1
-72.5     293.5     102.1
-72.5     294.5     102.1
-72.5     295.5     102.1
-72.5     296.5     102.0
-72.5     297.5     102.0
-72.5     298.5     102.0
-72.5     299.5     102.0
-72.5     300.5     102.0
-72.5     301.5     102.0
-72.5     302.5     102.0
-72.5     303.5     102.0
-72.5     304.5     101.9
-72.5     305.5     101.9
-72.5     306.5     101.9
-72.5     307.5     101.9
-72.5     308.5     101.9
-72.5     309.5     101.9
-72.5     310.5     101.9
-72.5     311.5     101.9
-72.5     312.5     101.8
-72.5     313.5     101.8
-72.5     314.5     101.8
-72.5     315.5     101.8
-72.5     316.5     101.8
-72.5     317.5     101.8
-72.5     318.5     101.8
-72.5     319.5     101.8
-72.5     320.5     101.8
-72.5     321.5     101.8
-72.5     322.5     101.8
-72.5     323.5     101.8
-72.5     324.5     101.7
-72.5     325.5     101.7
-72.5     326.5     101.7
-72.5     327.5     101.7
-72.5     328.5     101.7
-72.5     329.5     101.7
-72.5     330.5     101.7
-72.5     331.5     101.7
-72.5     332.5     101.6
-72.5     333.5     101.6
-72.5     334.5     101.6
-72.5     335.5     101.6
-72.5     336.5     101.6
-72.5     337.5     101.6
-72.5     338.5     101.6
-72.5     339.5     101.6
-72.5     340.5     101.5
-72.5     341.5     101.5
-72.5     342.5     101.5
-72.5     343.5     101.5
-72.5     344.5     101.5
-72.5     345.5     101.5
-72.5     346.5     101.5
-72.5     347.5     101.5
-72.5     348.5     101.5
-72.5     349.5     101.5
-72.5     350.5     101.5
-72.5     351.5     101.5
-72.5     352.5     101.4
-72.5     353.5     101.4
-72.5     354.5     101.4
-72.5     355.5     101.4
-72.5     356.5     101.4
-72.5     357.5     101.4
-72.5     358.5     101.4
-72.5     359.5     101.4
-71.5     0.5     108.4
-71.5     1.5     108.4
-71.5     2.5     108.4
-71.5     3.5     108.4
-71.5     4.5     108.3
-71.5     5.5     108.3
-71.5     6.5     108.3
-71.5     7.5     108.3
-71.5     8.5     108.3
-71.5     9.5     108.3
-71.5     10.5     108.3
-71.5     11.5     108.3
-71.5     12.5     108.2
-71.5     13.5     108.2
-71.5     14.5     108.2
-71.5     15.5     108.2
-71.5     16.5     108.2
-71.5     17.5     108.2
-71.5     18.5     108.2
-71.5     19.5     108.2
-71.5     20.5     108.1
-71.5     21.5     108.1
-71.5     22.5     108.1
-71.5     23.5     108.1
-71.5     24.5     108.1
-71.5     25.5     108.1
-71.5     26.5     108.1
-71.5     27.5     108.1
-71.5     28.5     108.0
-71.5     29.5     108.0
-71.5     30.5     108.0
-71.5     31.5     108.0
-71.5     32.5     108.0
-71.5     33.5     108.0
-71.5     34.5     108.0
-71.5     35.5     108.0
-71.5     36.5     108.0
-71.5     37.5     108.0
-71.5     38.5     108.0
-71.5     39.5     108.0
-71.5     40.5     107.9
-71.5     41.5     107.9
-71.5     42.5     107.9
-71.5     43.5     107.9
-71.5     44.5     107.9
-71.5     45.5     107.9
-71.5     46.5     107.9
-71.5     47.5     107.9
-71.5     48.5     107.8
-71.5     49.5     107.8
-71.5     50.5     107.8
-71.5     51.5     107.8
-71.5     52.5     107.8
-71.5     53.5     107.8
-71.5     54.5     107.8
-71.5     55.5     107.8
-71.5     56.5     107.7
-71.5     57.5     107.7
-71.5     58.5     107.7
-71.5     59.5     107.7
-71.5     60.5     107.7
-71.5     61.5     107.7
-71.5     62.5     107.7
-71.5     63.5     107.7
-71.5     64.5     107.7
-71.5     65.5     107.7
-71.5     66.5     107.7
-71.5     67.5     107.7
-71.5     68.5     107.6
-71.5     69.5     107.6
-71.5     70.5     107.6
-71.5     71.5     107.6
-71.5     72.5     107.6
-71.5     73.5     107.6
-71.5     74.5     107.6
-71.5     75.5     107.6
-71.5     76.5     107.5
-71.5     77.5     107.5
-71.5     78.5     107.5
-71.5     79.5     107.5
-71.5     80.5     107.5
-71.5     81.5     107.5
-71.5     82.5     107.5
-71.5     83.5     107.5
-71.5     84.5     107.4
-71.5     85.5     107.4
-71.5     86.5     107.4
-71.5     87.5     107.4
-71.5     88.5     107.4
-71.5     89.5     107.4
-71.5     90.5     107.4
-71.5     91.5     107.4
-71.5     92.5     107.4
-71.5     93.5     107.4
-71.5     94.5     107.4
-71.5     95.5     107.4
-71.5     96.5     107.4
-71.5     97.5     107.4
-71.5     98.5     107.4
-71.5     99.5     107.4
-71.5     100.5     107.4
-71.5     101.5     107.4
-71.5     102.5     107.4
-71.5     103.5     107.4
-71.5     104.5     107.4
-71.5     105.5     107.4
-71.5     106.5     107.4
-71.5     107.5     107.4
-71.5     108.5     107.5
-71.5     109.5     107.5
-71.5     110.5     107.5
-71.5     111.5     107.5
-71.5     112.5     107.5
-71.5     113.5     107.5
-71.5     114.5     107.5
-71.5     115.5     107.5
-71.5     116.5     107.6
-71.5     117.5     107.6
-71.5     118.5     107.6
-71.5     119.5     107.6
-71.5     120.5     107.6
-71.5     121.5     107.6
-71.5     122.5     107.6
-71.5     123.5     107.6
-71.5     124.5     107.7
-71.5     125.5     107.7
-71.5     126.5     107.7
-71.5     127.5     107.7
-71.5     128.5     107.8
-71.5     129.5     107.8
-71.5     130.5     107.8
-71.5     131.5     107.8
-71.5     132.5     107.8
-71.5     133.5     107.8
-71.5     134.5     107.8
-71.5     135.5     107.8
-71.5     136.5     107.9
-71.5     137.5     107.9
-71.5     138.5     107.9
-71.5     139.5     107.9
-71.5     140.5     107.9
-71.5     141.5     107.9
-71.5     142.5     107.9
-71.5     143.5     107.9
-71.5     144.5     108.0
-71.5     145.5     108.0
-71.5     146.5     108.0
-71.5     147.5     108.0
-71.5     148.5     108.0
-71.5     149.5     108.0
-71.5     150.5     108.0
-71.5     151.5     108.0
-71.5     152.5     108.1
-71.5     153.5     108.1
-71.5     154.5     108.1
-71.5     155.5     108.1
-71.5     156.5     108.2
-71.5     157.5     108.2
-71.5     158.5     108.2
-71.5     159.5     108.2
-71.5     160.5     108.2
-71.5     161.5     108.2
-71.5     162.5     108.2
-71.5     163.5     108.2
-71.5     164.5     108.3
-71.5     165.5     108.3
-71.5     166.5     108.3
-71.5     167.5     108.3
-71.5     168.5     108.3
-71.5     169.5     108.3
-71.5     170.5     108.3
-71.5     171.5     108.3
-71.5     172.5     108.4
-71.5     173.5     108.4
-71.5     174.5     108.4
-71.5     175.5     108.4
-71.5     176.5     108.4
-71.5     177.5     108.4
-71.5     178.5     108.4
-71.5     179.5     108.4
-71.5     180.5     108.5
-71.5     181.5     108.5
-71.5     182.5     108.5
-71.5     183.5     108.5
-71.5     184.5     108.5
-71.5     185.5     108.5
-71.5     186.5     108.5
-71.5     187.5     108.5
-71.5     188.5     108.6
-71.5     189.5     108.6
-71.5     190.5     108.6
-71.5     191.5     108.6
-71.5     192.5     108.6
-71.5     193.5     108.6
-71.5     194.5     108.6
-71.5     195.5     108.6
-71.5     196.5     108.7
-71.5     197.5     108.7
-71.5     198.5     108.7
-71.5     199.5     108.7
-71.5     200.5     108.7
-71.5     201.5     108.7
-71.5     202.5     108.7
-71.5     203.5     108.7
-71.5     204.5     108.8
-71.5     205.5     108.8
-71.5     206.5     108.8
-71.5     207.5     108.8
-71.5     208.5     108.8
-71.5     209.5     108.8
-71.5     210.5     108.8
-71.5     211.5     108.8
-71.5     212.5     108.9
-71.5     213.5     108.9
-71.5     214.5     108.9
-71.5     215.5     108.9
-71.5     216.5     108.9
-71.5     217.5     108.9
-71.5     218.5     108.9
-71.5     219.5     108.9
-71.5     220.5     109.0
-71.5     221.5     109.0
-71.5     222.5     109.0
-71.5     223.5     109.0
-71.5     224.5     109.0
-71.5     225.5     109.0
-71.5     226.5     109.0
-71.5     227.5     109.0
-71.5     228.5     109.1
-71.5     229.5     109.1
-71.5     230.5     109.1
-71.5     231.5     109.1
-71.5     232.5     109.1
-71.5     233.5     109.1
-71.5     234.5     109.1
-71.5     235.5     109.1
-71.5     236.5     109.2
-71.5     237.5     109.2
-71.5     238.5     109.2
-71.5     239.5     109.2
-71.5     240.5     109.2
-71.5     241.5     109.2
-71.5     242.5     109.2
-71.5     243.5     109.2
-71.5     244.5     109.3
-71.5     245.5     109.3
-71.5     246.5     109.3
-71.5     247.5     109.3
-71.5     248.5     109.3
-71.5     249.5     109.3
-71.5     250.5     109.3
-71.5     251.5     109.3
-71.5     252.5     109.3
-71.5     253.5     109.3
-71.5     254.5     109.3
-71.5     255.5     109.3
-71.5     256.5     109.4
-71.5     257.5     109.4
-71.5     258.5     109.4
-71.5     259.5     109.4
-71.5     260.5     109.4
-71.5     261.5     109.4
-71.5     262.5     109.4
-71.5     263.5     109.4
-71.5     264.5     109.4
-71.5     265.5     109.4
-71.5     266.5     109.4
-71.5     267.5     109.4
-71.5     268.5     109.3
-71.5     269.5     109.3
-71.5     270.5     109.3
-71.5     271.5     109.3
-71.5     272.5     109.3
-71.5     273.5     109.3
-71.5     274.5     109.3
-71.5     275.5     109.3
-71.5     276.5     109.3
-71.5     277.5     109.3
-71.5     278.5     109.3
-71.5     279.5     109.3
-71.5     280.5     109.2
-71.5     281.5     109.2
-71.5     282.5     109.2
-71.5     283.5     109.2
-71.5     284.5     109.2
-71.5     285.5     109.2
-71.5     286.5     109.2
-71.5     287.5     109.2
-71.5     288.5     109.1
-71.5     289.5     109.1
-71.5     290.5     109.1
-71.5     291.5     109.1
-71.5     292.5     109.1
-71.5     293.5     109.1
-71.5     294.5     109.1
-71.5     295.5     109.1
-71.5     296.5     109.1
-71.5     297.5     109.1
-71.5     298.5     109.1
-71.5     299.5     109.1
-71.5     300.5     109.0
-71.5     301.5     109.0
-71.5     302.5     109.0
-71.5     303.5     109.0
-71.5     304.5     109.0
-71.5     305.5     109.0
-71.5     306.5     109.0
-71.5     307.5     109.0
-71.5     308.5     108.9
-71.5     309.5     108.9
-71.5     310.5     108.9
-71.5     311.5     108.9
-71.5     312.5     108.9
-71.5     313.5     108.9
-71.5     314.5     108.9
-71.5     315.5     108.9
-71.5     316.5     108.8
-71.5     317.5     108.8
-71.5     318.5     108.8
-71.5     319.5     108.8
-71.5     320.5     108.8
-71.5     321.5     108.8
-71.5     322.5     108.8
-71.5     323.5     108.8
-71.5     324.5     108.7
-71.5     325.5     108.7
-71.5     326.5     108.7
-71.5     327.5     108.7
-71.5     328.5     108.7
-71.5     329.5     108.7
-71.5     330.5     108.7
-71.5     331.5     108.7
-71.5     332.5     108.7
-71.5     333.5     108.7
-71.5     334.5     108.7
-71.5     335.5     108.7
-71.5     336.5     108.6
-71.5     337.5     108.6
-71.5     338.5     108.6
-71.5     339.5     108.6
-71.5     340.5     108.6
-71.5     341.5     108.6
-71.5     342.5     108.6
-71.5     343.5     108.6
-71.5     344.5     108.5
-71.5     345.5     108.5
-71.5     346.5     108.5
-71.5     347.5     108.5
-71.5     348.5     108.5
-71.5     349.5     108.5
-71.5     350.5     108.5
-71.5     351.5     108.5
-71.5     352.5     108.4
-71.5     353.5     108.4
-71.5     354.5     108.4
-71.5     355.5     108.4
-71.5     356.5     108.4
-71.5     357.5     108.4
-71.5     358.5     108.4
-71.5     359.5     108.4
-70.5     0.5     115.4
-70.5     1.5     115.4
-70.5     2.5     115.4
-70.5     3.5     115.4
-70.5     4.5     115.3
-70.5     5.5     115.3
-70.5     6.5     115.3
-70.5     7.5     115.3
-70.5     8.5     115.3
-70.5     9.5     115.3
-70.5     10.5     115.3
-70.5     11.5     115.3
-70.5     12.5     115.2
-70.5     13.5     115.2
-70.5     14.5     115.2
-70.5     15.5     115.2
-70.5     16.5     115.2
-70.5     17.5     115.2
-70.5     18.5     115.2
-70.5     19.5     115.2
-70.5     20.5     115.2
-70.5     21.5     115.2
-70.5     22.5     115.2
-70.5     23.5     115.2
-70.5     24.5     115.1
-70.5     25.5     115.1
-70.5     26.5     115.1
-70.5     27.5     115.1
-70.5     28.5     115.1
-70.5     29.5     115.1
-70.5     30.5     115.1
-70.5     31.5     115.1
-70.5     32.5     115.0
-70.5     33.5     115.0
-70.5     34.5     115.0
-70.5     35.5     115.0
-70.5     36.5     115.0
-70.5     37.5     115.0
-70.5     38.5     115.0
-70.5     39.5     115.0
-70.5     40.5     114.9
-70.5     41.5     114.9
-70.5     42.5     114.9
-70.5     43.5     114.9
-70.5     44.5     114.9
-70.5     45.5     114.9
-70.5     46.5     114.9
-70.5     47.5     114.9
-70.5     48.5     114.9
-70.5     49.5     114.9
-70.5     50.5     114.9
-70.5     51.5     114.9
-70.5     52.5     114.8
-70.5     53.5     114.8
-70.5     54.5     114.8
-70.5     55.5     114.8
-70.5     56.5     114.8
-70.5     57.5     114.8
-70.5     58.5     114.8
-70.5     59.5     114.8
-70.5     60.5     114.7
-70.5     61.5     114.7
-70.5     62.5     114.7
-70.5     63.5     114.7
-70.5     64.5     114.7
-70.5     65.5     114.7
-70.5     66.5     114.7
-70.5     67.5     114.7
-70.5     68.5     114.6
-70.5     69.5     114.6
-70.5     70.5     114.6
-70.5     71.5     114.6
-70.5     72.5     114.6
-70.5     73.5     114.6
-70.5     74.5     114.6
-70.5     75.5     114.6
-70.5     76.5     114.5
-70.5     77.5     114.5
-70.5     78.5     114.5
-70.5     79.5     114.5
-70.5     80.5     114.5
-70.5     81.5     114.5
-70.5     82.5     114.5
-70.5     83.5     114.5
-70.5     84.5     114.5
-70.5     85.5     114.5
-70.5     86.5     114.5
-70.5     87.5     114.5
-70.5     88.5     114.4
-70.5     89.5     114.4
-70.5     90.5     114.4
-70.5     91.5     114.4
-70.5     92.5     114.4
-70.5     93.5     114.4
-70.5     94.5     114.4
-70.5     95.5     114.4
-70.5     96.5     114.4
-70.5     97.5     114.4
-70.5     98.5     114.4
-70.5     99.5     114.4
-70.5     100.5     114.4
-70.5     101.5     114.4
-70.5     102.5     114.4
-70.5     103.5     114.4
-70.5     104.5     114.5
-70.5     105.5     114.5
-70.5     106.5     114.5
-70.5     107.5     114.5
-70.5     108.5     114.5
-70.5     109.5     114.5
-70.5     110.5     114.5
-70.5     111.5     114.5
-70.5     112.5     114.6
-70.5     113.5     114.6
-70.5     114.5     114.6
-70.5     115.5     114.6
-70.5     116.5     114.6
-70.5     117.5     114.6
-70.5     118.5     114.6
-70.5     119.5     114.6
-70.5     120.5     114.7
-70.5     121.5     114.7
-70.5     122.5     114.7
-70.5     123.5     114.7
-70.5     124.5     114.7
-70.5     125.5     114.7
-70.5     126.5     114.7
-70.5     127.5     114.7
-70.5     128.5     114.8
-70.5     129.5     114.8
-70.5     130.5     114.8
-70.5     131.5     114.8
-70.5     132.5     114.8
-70.5     133.5     114.8
-70.5     134.5     114.8
-70.5     135.5     114.8
-70.5     136.5     114.9
-70.5     137.5     114.9
-70.5     138.5     114.9
-70.5     139.5     114.9
-70.5     140.5     115.0
-70.5     141.5     115.0
-70.5     142.5     115.0
-70.5     143.5     115.0
-70.5     144.5     115.0
-70.5     145.5     115.0
-70.5     146.5     115.0
-70.5     147.5     115.0
-70.5     148.5     115.1
-70.5     149.5     115.1
-70.5     150.5     115.1
-70.5     151.5     115.1
-70.5     152.5     115.1
-70.5     153.5     115.1
-70.5     154.5     115.1
-70.5     155.5     115.1
-70.5     156.5     115.2
-70.5     157.5     115.2
-70.5     158.5     115.2
-70.5     159.5     115.2
-70.5     160.5     115.2
-70.5     161.5     115.2
-70.5     162.5     115.2
-70.5     163.5     115.2
-70.5     164.5     115.3
-70.5     165.5     115.3
-70.5     166.5     115.3
-70.5     167.5     115.3
-70.5     168.5     115.4
-70.5     169.5     115.4
-70.5     170.5     115.4
-70.5     171.5     115.4
-70.5     172.5     115.4
-70.5     173.5     115.4
-70.5     174.5     115.4
-70.5     175.5     115.4
-70.5     176.5     115.5
-70.5     177.5     115.5
-70.5     178.5     115.5
-70.5     179.5     115.5
-70.5     180.5     115.5
-70.5     181.5     115.5
-70.5     182.5     115.5
-70.5     183.5     115.5
-70.5     184.5     115.6
-70.5     185.5     115.6
-70.5     186.5     115.6
-70.5     187.5     115.6
-70.5     188.5     115.6
-70.5     189.5     115.6
-70.5     190.5     115.6
-70.5     191.5     115.6
-70.5     192.5     115.7
-70.5     193.5     115.7
-70.5     194.5     115.7
-70.5     195.5     115.7
-70.5     196.5     115.7
-70.5     197.5     115.7
-70.5     198.5     115.7
-70.5     199.5     115.7
-70.5     200.5     115.8
-70.5     201.5     115.8
-70.5     202.5     115.8
-70.5     203.5     115.8
-70.5     204.5     115.8
-70.5     205.5     115.8
-70.5     206.5     115.8
-70.5     207.5     115.8
-70.5     208.5     115.9
-70.5     209.5     115.9
-70.5     210.5     115.9
-70.5     211.5     115.9
-70.5     212.5     115.9
-70.5     213.5     115.9
-70.5     214.5     115.9
-70.5     215.5     115.9
-70.5     216.5     116.0
-70.5     217.5     116.0
-70.5     218.5     116.0
-70.5     219.5     116.0
-70.5     220.5     116.0
-70.5     221.5     116.0
-70.5     222.5     116.0
-70.5     223.5     116.0
-70.5     224.5     116.1
-70.5     225.5     116.1
-70.5     226.5     116.1
-70.5     227.5     116.1
-70.5     228.5     116.1
-70.5     229.5     116.1
-70.5     230.5     116.1
-70.5     231.5     116.1
-70.5     232.5     116.2
-70.5     233.5     116.2
-70.5     234.5     116.2
-70.5     235.5     116.2
-70.5     236.5     116.2
-70.5     237.5     116.2
-70.5     238.5     116.2
-70.5     239.5     116.2
-70.5     240.5     116.3
-70.5     241.5     116.3
-70.5     242.5     116.3
-70.5     243.5     116.3
-70.5     244.5     116.3
-70.5     245.5     116.3
-70.5     246.5     116.3
-70.5     247.5     116.3
-70.5     248.5     116.3
-70.5     249.5     116.3
-70.5     250.5     116.3
-70.5     251.5     116.3
-70.5     252.5     116.4
-70.5     253.5     116.4
-70.5     254.5     116.4
-70.5     255.5     116.4
-70.5     256.5     116.4
-70.5     257.5     116.4
-70.5     258.5     116.4
-70.5     259.5     116.4
-70.5     260.5     116.4
-70.5     261.5     116.4
-70.5     262.5     116.4
-70.5     263.5     116.4
-70.5     264.5     116.4
-70.5     265.5     116.4
-70.5     266.5     116.4
-70.5     267.5     116.4
-70.5     268.5     116.4
-70.5     269.5     116.4
-70.5     270.5     116.4
-70.5     271.5     116.4
-70.5     272.5     116.3
-70.5     273.5     116.3
-70.5     274.5     116.3
-70.5     275.5     116.3
-70.5     276.5     116.3
-70.5     277.5     116.3
-70.5     278.5     116.3
-70.5     279.5     116.3
-70.5     280.5     116.3
-70.5     281.5     116.3
-70.5     282.5     116.3
-70.5     283.5     116.3
-70.5     284.5     116.2
-70.5     285.5     116.2
-70.5     286.5     116.2
-70.5     287.5     116.2
-70.5     288.5     116.2
-70.5     289.5     116.2
-70.5     290.5     116.2
-70.5     291.5     116.2
-70.5     292.5     116.1
-70.5     293.5     116.1
-70.5     294.5     116.1
-70.5     295.5     116.1
-70.5     296.5     116.1
-70.5     297.5     116.1
-70.5     298.5     116.1
-70.5     299.5     116.1
-70.5     300.5     116.0
-70.5     301.5     116.0
-70.5     302.5     116.0
-70.5     303.5     116.0
-70.5     304.5     116.0
-70.5     305.5     116.0
-70.5     306.5     116.0
-70.5     307.5     116.0
-70.5     308.5     116.0
-70.5     309.5     116.0
-70.5     310.5     116.0
-70.5     311.5     116.0
-70.5     312.5     115.9
-70.5     313.5     115.9
-70.5     314.5     115.9
-70.5     315.5     115.9
-70.5     316.5     115.9
-70.5     317.5     115.9
-70.5     318.5     115.9
-70.5     319.5     115.9
-70.5     320.5     115.8
-70.5     321.5     115.8
-70.5     322.5     115.8
-70.5     323.5     115.8
-70.5     324.5     115.8
-70.5     325.5     115.8
-70.5     326.5     115.8
-70.5     327.5     115.8
-70.5     328.5     115.7
-70.5     329.5     115.7
-70.5     330.5     115.7
-70.5     331.5     115.7
-70.5     332.5     115.7
-70.5     333.5     115.7
-70.5     334.5     115.7
-70.5     335.5     115.7
-70.5     336.5     115.6
-70.5     337.5     115.6
-70.5     338.5     115.6
-70.5     339.5     115.6
-70.5     340.5     115.6
-70.5     341.5     115.6
-70.5     342.5     115.6
-70.5     343.5     115.6
-70.5     344.5     115.6
-70.5     345.5     115.6
-70.5     346.5     115.6
-70.5     347.5     115.6
-70.5     348.5     115.5
-70.5     349.5     115.5
-70.5     350.5     115.5
-70.5     351.5     115.5
-70.5     352.5     115.5
-70.5     353.5     115.5
-70.5     354.5     115.5
-70.5     355.5     115.5
-70.5     356.5     115.4
-70.5     357.5     115.4
-70.5     358.5     115.4
-70.5     359.5     115.4
-69.5     0.5     122.4
-69.5     1.5     122.4
-69.5     2.5     122.4
-69.5     3.5     122.4
-69.5     4.5     122.3
-69.5     5.5     122.3
-69.5     6.5     122.3
-69.5     7.5     122.3
-69.5     8.5     122.3
-69.5     9.5     122.3
-69.5     10.5     122.3
-69.5     11.5     122.3
-69.5     12.5     122.3
-69.5     13.5     122.3
-69.5     14.5     122.2
-69.5     15.5     122.2
-69.5     16.5     122.2
-69.5     17.5     122.2
-69.5     18.5     122.2
-69.5     19.5     122.2
-69.5     20.5     122.2
-69.5     21.5     122.2
-69.5     22.5     122.1
-69.5     23.5     122.1
-69.5     24.5     122.1
-69.5     25.5     122.1
-69.5     26.5     122.1
-69.5     27.5     122.1
-69.5     28.5     122.1
-69.5     29.5     122.1
-69.5     30.5     122.1
-69.5     31.5     122.1
-69.5     32.5     122.0
-69.5     33.5     122.0
-69.5     34.5     122.0
-69.5     35.5     122.0
-69.5     36.5     122.0
-69.5     37.5     122.0
-69.5     38.5     122.0
-69.5     39.5     122.0
-69.5     40.5     122.0
-69.5     41.5     122.0
-69.5     42.5     121.9
-69.5     43.5     121.9
-69.5     44.5     121.9
-69.5     45.5     121.9
-69.5     46.5     121.9
-69.5     47.5     121.9
-69.5     48.5     121.9
-69.5     49.5     121.9
-69.5     50.5     121.8
-69.5     51.5     121.8
-69.5     52.5     121.8
-69.5     53.5     121.8
-69.5     54.5     121.8
-69.5     55.5     121.8
-69.5     56.5     121.8
-69.5     57.5     121.8
-69.5     58.5     121.8
-69.5     59.5     121.8
-69.5     60.5     121.7
-69.5     61.5     121.7
-69.5     62.5     121.7
-69.5     63.5     121.7
-69.5     64.5     121.7
-69.5     65.5     121.7
-69.5     66.5     121.7
-69.5     67.5     121.7
-69.5     68.5     121.6
-69.5     69.5     121.6
-69.5     70.5     121.6
-69.5     71.5     121.6
-69.5     72.5     121.6
-69.5     73.5     121.6
-69.5     74.5     121.6
-69.5     75.5     121.6
-69.5     76.5     121.6
-69.5     77.5     121.6
-69.5     78.5     121.5
-69.5     79.5     121.5
-69.5     80.5     121.5
-69.5     81.5     121.5
-69.5     82.5     121.5
-69.5     83.5     121.5
-69.5     84.5     121.5
-69.5     85.5     121.5
-69.5     86.5     121.5
-69.5     87.5     121.5
-69.5     88.5     121.5
-69.5     89.5     121.5
-69.5     90.5     121.4
-69.5     91.5     121.4
-69.5     92.5     121.4
-69.5     93.5     121.4
-69.5     94.5     121.4
-69.5     95.5     121.4
-69.5     96.5     121.4
-69.5     97.5     121.4
-69.5     98.5     121.5
-69.5     99.5     121.5
-69.5     100.5     121.5
-69.5     101.5     121.5
-69.5     102.5     121.5
-69.5     103.5     121.5
-69.5     104.5     121.5
-69.5     105.5     121.5
-69.5     106.5     121.5
-69.5     107.5     121.5
-69.5     108.5     121.5
-69.5     109.5     121.5
-69.5     110.5     121.5
-69.5     111.5     121.5
-69.5     112.5     121.6
-69.5     113.5     121.6
-69.5     114.5     121.6
-69.5     115.5     121.6
-69.5     116.5     121.6
-69.5     117.5     121.6
-69.5     118.5     121.7
-69.5     119.5     121.7
-69.5     120.5     121.7
-69.5     121.5     121.7
-69.5     122.5     121.7
-69.5     123.5     121.7
-69.5     124.5     121.7
-69.5     125.5     121.7
-69.5     126.5     121.8
-69.5     127.5     121.8
-69.5     128.5     121.8
-69.5     129.5     121.8
-69.5     130.5     121.8
-69.5     131.5     121.8
-69.5     132.5     121.9
-69.5     133.5     121.9
-69.5     134.5     121.9
-69.5     135.5     121.9
-69.5     136.5     121.9
-69.5     137.5     121.9
-69.5     138.5     121.9
-69.5     139.5     121.9
-69.5     140.5     122.0
-69.5     141.5     122.0
-69.5     142.5     122.0
-69.5     143.5     122.0
-69.5     144.5     122.0
-69.5     145.5     122.0
-69.5     146.5     122.1
-69.5     147.5     122.1
-69.5     148.5     122.1
-69.5     149.5     122.1
-69.5     150.5     122.1
-69.5     151.5     122.1
-69.5     152.5     122.1
-69.5     153.5     122.1
-69.5     154.5     122.2
-69.5     155.5     122.2
-69.5     156.5     122.2
-69.5     157.5     122.2
-69.5     158.5     122.2
-69.5     159.5     122.2
-69.5     160.5     122.3
-69.5     161.5     122.3
-69.5     162.5     122.3
-69.5     163.5     122.3
-69.5     164.5     122.3
-69.5     165.5     122.3
-69.5     166.5     122.3
-69.5     167.5     122.3
-69.5     168.5     122.4
-69.5     169.5     122.4
-69.5     170.5     122.4
-69.5     171.5     122.4
-69.5     172.5     122.4
-69.5     173.5     122.4
-69.5     174.5     122.5
-69.5     175.5     122.5
-69.5     176.5     122.5
-69.5     177.5     122.5
-69.5     178.5     122.5
-69.5     179.5     122.5
-69.5     180.5     122.5
-69.5     181.5     122.5
-69.5     182.5     122.6
-69.5     183.5     122.6
-69.5     184.5     122.6
-69.5     185.5     122.6
-69.5     186.5     122.6
-69.5     187.5     122.6
-69.5     188.5     122.6
-69.5     189.5     122.6
-69.5     190.5     122.7
-69.5     191.5     122.7
-69.5     192.5     122.7
-69.5     193.5     122.7
-69.5     194.5     122.7
-69.5     195.5     122.7
-69.5     196.5     122.7
-69.5     197.5     122.7
-69.5     198.5     122.8
-69.5     199.5     122.8
-69.5     200.5     122.8
-69.5     201.5     122.8
